rozmiar;8;koszt;1520;czas wykonania;738
rozmiar;8;koszt;1517;czas wykonania;734
rozmiar;8;koszt;1893;czas wykonania;781
rozmiar;8;koszt;1633;czas wykonania;728
rozmiar;8;koszt;1647;czas wykonania;725
rozmiar;8;koszt;1971;czas wykonania;740
rozmiar;8;koszt;1325;czas wykonania;716
rozmiar;8;koszt;1647;czas wykonania;699
rozmiar;8;koszt;1245;czas wykonania;1746
rozmiar;8;koszt;1159;czas wykonania;762
rozmiar;8;koszt;1146;czas wykonania;730
rozmiar;8;koszt;1288;czas wykonania;720
rozmiar;8;koszt;2327;czas wykonania;774
rozmiar;8;koszt;1638;czas wykonania;773
rozmiar;8;koszt;1427;czas wykonania;811
rozmiar;8;koszt;1188;czas wykonania;723
rozmiar;8;koszt;1387;czas wykonania;754
rozmiar;8;koszt;1461;czas wykonania;749
rozmiar;8;koszt;1488;czas wykonania;716
rozmiar;8;koszt;1454;czas wykonania;726
rozmiar;8;koszt;1692;czas wykonania;719
rozmiar;8;koszt;2129;czas wykonania;841
rozmiar;8;koszt;1597;czas wykonania;728
rozmiar;8;koszt;1999;czas wykonania;747
rozmiar;8;koszt;778;czas wykonania;742
rozmiar;8;koszt;1363;czas wykonania;946
rozmiar;8;koszt;1563;czas wykonania;728
rozmiar;8;koszt;1961;czas wykonania;714
rozmiar;8;koszt;1804;czas wykonania;711
rozmiar;8;koszt;1108;czas wykonania;732
rozmiar;8;koszt;1858;czas wykonania;733
rozmiar;8;koszt;1969;czas wykonania;691
rozmiar;8;koszt;1820;czas wykonania;737
rozmiar;8;koszt;1716;czas wykonania;2157
rozmiar;8;koszt;1576;czas wykonania;752
rozmiar;8;koszt;1840;czas wykonania;1370
rozmiar;8;koszt;1699;czas wykonania;737
rozmiar;8;koszt;1099;czas wykonania;753
rozmiar;8;koszt;1778;czas wykonania;704
rozmiar;8;koszt;1472;czas wykonania;756
rozmiar;8;koszt;1540;czas wykonania;769
rozmiar;8;koszt;1698;czas wykonania;754
rozmiar;8;koszt;1677;czas wykonania;830
rozmiar;8;koszt;1412;czas wykonania;817
rozmiar;8;koszt;1768;czas wykonania;1127
rozmiar;8;koszt;1539;czas wykonania;746
rozmiar;8;koszt;1295;czas wykonania;711
rozmiar;8;koszt;1716;czas wykonania;714
rozmiar;8;koszt;1930;czas wykonania;800
rozmiar;8;koszt;1687;czas wykonania;839
rozmiar;8;koszt;1566;czas wykonania;710
